Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
915,B,Y,6161.207142857143,1537.434607320444,2587707,420,0.24953464015616394,7.680674285329739,22985.767993888552,66114.21799388855,8.4,5746.441998472138,86256.9,21564.225,63271.13200611144,15817.78300152786,Standard + variability buffer. Fortnightly. 95% SL.
916,A,Y,5349.449477351916,1129.0164633790234,3070584,574,0.21105283228843746,7.680674285329739,27821.851389399682,65267.99773086309,9.0,6955.462847349921,74892.29268292683,18723.073170731706,47070.44129352714,11767.610323381785,Safety stock + promo buffer. Weekly review. 99% SL.
917,A,Y,6754.526041666667,2062.121051399506,3890607,576,0.30529470738270803,7.680674285329739,36490.72298413691,83772.40527580358,8.1,9122.680746034228,94563.36458333334,23640.841145833336,58072.64159919643,14518.160399799108,Safety stock + promo buffer. Weekly review. 99% SL.
918,B,Y,5198.689236111111,1659.6886797507036,2994445,576,0.3192513736389899,7.680674285329739,19992.494338213568,56383.31899099135,9.2,4998.123584553392,72781.64930555556,18195.41232638889,52789.154967341994,13197.288741835499,Standard + variability buffer. Fortnightly. 95% SL.
919,B,Y,5533.36754176611,1679.825450460765,2318481,419,0.30358103592095886,7.680674285329739,21124.776791430682,59858.34958379345,8.9,5281.194197857671,77467.14558472554,19366.786396181385,56342.36879329486,14085.592198323715,Standard + variability buffer. Fortnightly. 95% SL.
920,B,Y,5457.752380952381,1007.2086125203305,2292256,420,0.18454641072312114,7.680674285329739,19903.000373704108,58107.267040370774,9.0,4975.750093426027,76408.53333333333,19102.13333333333,56505.532959629214,14126.383239907304,Standard + variability buffer. Fortnightly. 95% SL.
921,A,Y,9581.817708333334,3050.633796972967,5519127,576,0.3183773569726569,7.680674285329739,52081.686675662946,119154.41063399629,6.8,13020.421668915737,134145.4479166667,33536.36197916667,82063.76124100374,20515.940310250935,Safety stock + promo buffer. Weekly review. 99% SL.
922,A,Y,7385.339160839161,1539.653413704085,4224414,572,0.20847430025531036,7.680674285329739,38376.52913029522,90073.90325616935,7.7,9594.132282573804,103394.74825174826,25848.687062937064,65018.21912145304,16254.55478036326,Safety stock + promo buffer. Weekly review. 99% SL.
923,A,X,5287.381034482759,750.487333658375,3066681,580,0.14193933230155253,7.680674285329739,26948.968000960765,63960.63524234008,9.1,6737.242000240191,74023.33448275863,18505.833620689657,47074.36648179786,11768.591620449464,Lean automated reordering. Weekly cycle. 99% SL.
924,B,Y,4811.342013888889,1462.9612813226304,2771333,576,0.3040651188586269,7.680674285329739,18372.36540386836,52051.75950109058,9.5,4593.09135096709,67358.78819444444,16839.69704861111,48986.42279057608,12246.60569764402,Standard + variability buffer. Fortnightly. 95% SL.
925,A,Y,6708.047619047619,1767.4361448145646,3803463,567,0.26347996394597717,7.680674285329739,35585.32340287084,82541.65673620417,8.1,8896.33085071771,93912.66666666667,23478.166666666668,58327.34326379583,14581.835815948958,Safety stock + promo buffer. Weekly review. 99% SL.
926,A,Y,7193.956597222223,1991.7531058428551,4143719,576,0.2768647654354662,7.680674285329739,38377.75042037676,88735.44660093232,7.8,9594.43760509419,100715.39236111112,25178.84809027778,62337.641940734364,15584.410485183591,Safety stock + promo buffer. Weekly review. 99% SL.
927,A,Y,6570.256590509666,2167.9239462818573,3738476,569,0.3299603168334842,7.680674285329739,35911.19218799289,81902.98832156055,8.2,8977.798046998223,91983.59226713533,22995.898066783833,56072.40007914244,14018.10001978561,Safety stock + promo buffer. Weekly review. 99% SL.
928,A,Y,7965.463541666667,2472.715418227104,4588107,576,0.31042956951501166,7.680674285329739,43134.936341651395,98893.18113331807,7.4,10783.734085412849,111516.48958333334,27879.122395833336,68381.55324168195,17095.388310420487,Safety stock + promo buffer. Weekly review. 99% SL.
929,A,Y,5822.437931034483,1368.009320311298,3377014,580,0.23495472798766984,7.680674285329739,30542.722848619913,71299.7883658613,8.7,7635.680712154978,81514.13103448277,20378.53275862069,50971.40818586285,12742.852046465712,Safety stock + promo buffer. Weekly review. 99% SL.
930,A,Y,7263.100694444444,1814.6822829641185,4183546,576,0.24984952836357777,7.680674285329739,38318.89349488875,89160.59835599986,7.8,9579.723373722187,101683.40972222222,25420.852430555555,63364.51622733347,15841.129056833368,Safety stock + promo buffer. Weekly review. 99% SL.
931,C,Y,3610.3815384615386,1230.4964156528272,2346748,650,0.34082171165133096,7.680674285329739,10934.32703347176,36206.997802702535,11.0,2733.58175836794,50545.341538461544,12636.335384615386,39611.014504989784,9902.753626247446,Min-max + buffer. Monthly review. 90% SL.
932,A,Y,7385.064133016627,1919.7527874507136,3109112,421,0.2599507266115696,7.680674285329739,39120.302115847124,90815.75104696352,7.7,9780.075528961781,103390.89786223278,25847.724465558196,64270.59574638566,16067.648936596415,Safety stock + promo buffer. Weekly review. 99% SL.
933,A,Y,7332.708333333333,2482.6530293917067,4223640,576,0.33857245052362966,7.680674285329739,40247.77882500896,91576.7371583423,7.7,10061.94470625224,102657.91666666666,25664.479166666664,62410.1378416577,15602.534460414425,Safety stock + promo buffer. Weekly review. 99% SL.
934,A,Y,6783.447916666667,1915.2588375135908,3907266,576,0.2823429708670534,7.680674285329739,36273.22933583367,83757.36475250035,8.0,9068.307333958417,94968.27083333334,23742.067708333336,58695.041497499675,14673.760374374919,Safety stock + promo buffer. Weekly review. 99% SL.
935,A,Y,5660.043103448276,1725.6252482144928,3282825,580,0.3048784641168523,7.680674285329739,30572.033758981168,70192.3354831191,8.8,7643.008439745292,79240.60344827587,19810.150862068967,48668.5696892947,12167.142422323675,Safety stock + promo buffer. Weekly review. 99% SL.
936,A,Y,7097.871527777777,1471.8044426414906,4088374,576,0.20735856332162828,7.680674285329739,36868.84010598614,86553.94080043057,7.9,9217.210026496536,99370.20138888888,24842.55034722222,62501.36128290273,15625.340320725683,Safety stock + promo buffer. Weekly review. 99% SL.
937,A,Y,7114.256055363322,1860.0277360000407,4112040,578,0.2614507717356892,7.680674285329739,37708.82865058138,87508.62103812463,7.8,9427.207162645345,99599.5847750865,24899.896193771627,61890.756124505126,15472.689031126281,Safety stock + promo buffer. Weekly review. 99% SL.
938,A,Y,9428.76551724138,1987.7557171869935,5468684,580,0.2108182363377471,7.680674285329739,49033.94996282251,115035.30858351217,6.8,12258.487490705627,132002.71724137932,33000.67931034483,82968.7672785568,20742.1918196392,Safety stock + promo buffer. Weekly review. 99% SL.
939,A,Y,5984.883680555556,1513.4497691821691,3447293,576,0.2528787274678797,7.680674285329739,31613.144026690872,73507.32979057977,8.6,7903.286006672718,83788.37152777778,20947.092881944445,52175.227501086905,13043.806875271726,Safety stock + promo buffer. Weekly review. 99% SL.
940,A,Y,7211.821180555556,2036.7399503518625,4154009,576,0.2824168679949111,7.680674285329739,38565.11172088973,89047.85998477862,7.8,9641.277930222432,100965.49652777778,25241.374131944445,62400.384806888054,15600.096201722014,Safety stock + promo buffer. Weekly review. 99% SL.
941,C,Y,4927.583333333333,1250.6822406289543,2069585,420,0.25381249915522236,7.680674285329739,14351.123676150622,48844.20700948395,9.4,3587.7809190376556,68986.16666666666,17246.541666666664,54635.042990516034,13658.760747629009,Min-max + buffer. Monthly review. 90% SL.
942,A,Y,5974.949826989619,1563.4300820296112,3453521,578,0.26166413564970803,7.680674285329739,31672.74409586486,73497.39288479219,8.6,7918.186023966215,83649.29757785467,20912.324394463667,51976.55348198981,12994.138370497452,Safety stock + promo buffer. Weekly review. 99% SL.
943,A,Y,6946.904513888889,1550.6464827112625,4001417,576,0.2232140199438567,7.680674285329739,36284.5799865022,84912.91158372442,7.9,9071.14499662555,97256.66319444444,24314.16579861111,60972.08320794224,15243.02080198556,Safety stock + promo buffer. Weekly review. 99% SL.
944,A,Y,8128.996551724138,2346.76367017422,4714818,580,0.28869044970581,7.680674285329739,43589.116889060126,100492.0927511291,7.3,10897.279222265031,113805.95172413794,28451.487931034484,70216.83483507781,17554.208708769453,Safety stock + promo buffer. Weekly review. 99% SL.
945,B,Y,4413.706896551724,1143.7700924912313,2559950,580,0.2591404729174063,7.680674285329739,16529.6872090332,47425.63548489526,10.0,4132.4218022583,61791.89655172413,15447.974137931033,45262.20934269093,11315.552335672732,Standard + variability buffer. Fortnightly. 95% SL.
946,B,Y,4200.772569444444,1163.552968997823,2419645,576,0.2769854710681716,7.680674285329739,15849.642134624813,45255.05012073592,10.2,3962.4105336562034,58810.81597222222,14702.703993055555,42961.17383759741,10740.293459399352,Standard + variability buffer. Fortnightly. 95% SL.
947,A,Y,8569.263620386644,1809.7632920743217,4875911,569,0.21119239321437347,7.680674285329739,44569.85414353546,104554.69948624197,7.1,11142.463535883864,119969.69068541302,29992.422671353255,75399.83654187756,18849.95913546939,Safety stock + promo buffer. Weekly review. 99% SL.
948,A,Y,6696.273255813953,1710.6244093633222,4607036,688,0.2554591702000952,7.680674285329739,35407.3140299419,82281.22682063957,8.1,8851.828507485476,93747.82558139534,23436.956395348836,58340.51155145344,14585.12788786336,Safety stock + promo buffer. Weekly review. 99% SL.
949,A,Y,5345.172413793103,1859.601476777443,3100200,580,0.3479029922362805,7.680674285329739,29475.226338031523,66891.43323458325,9.1,7368.806584507881,74832.41379310345,18708.103448275862,45357.18745507192,11339.29686376798,Safety stock + promo buffer. Weekly review. 99% SL.
950,A,Y,5761.910994764398,1632.5560541789214,3301575,573,0.2833358681976093,7.680674285329739,30824.035546405197,71157.41250975599,8.7,7706.008886601299,80666.75392670158,20166.688481675395,49842.718380296385,12460.679595074096,Safety stock + promo buffer. Weekly review. 99% SL.
951,A,Y,7683.060763888889,1911.0150386745934,4425443,576,0.24873095468104905,7.680674285329739,40516.69576782035,94298.12111504257,7.6,10129.173941955087,107562.85069444444,26890.71267361111,67046.15492662409,16761.538731656023,Safety stock + promo buffer. Weekly review. 99% SL.
952,B,X,6730.528571428571,1332.45700218289,2826822,420,0.19797211883762536,7.680674285329739,24648.353726511898,71762.05372651189,8.1,6162.088431627974,94227.4,23556.85,69579.0462734881,17394.761568372025,Standard automated. Fortnightly cycle. 95% SL.
953,A,Y,5321.143598615917,1929.1447037057383,3075621,578,0.3625432518317168,7.680674285329739,29562.27138711263,66810.27657742404,9.1,7390.567846778157,74496.01038062283,18624.002595155707,44933.7389935102,11233.43474837755,Safety stock + promo buffer. Weekly review. 99% SL.
954,A,Y,7017.654513888889,2120.69218980738,4042169,576,0.30219387198532544,7.680674285329739,37858.48694075645,86982.06853797866,7.9,9464.621735189112,98247.16319444444,24561.79079861111,60388.67625368799,15097.169063421998,Safety stock + promo buffer. Weekly review. 99% SL.
955,B,Y,4645.4375,1391.344051940269,2675772,576,0.29950764636059984,7.680674285329739,17702.06208765692,50220.124587656916,9.7,4425.51552191423,65036.125,16259.03125,47334.062912343084,11833.515728085771,Standard + variability buffer. Fortnightly. 95% SL.
956,C,Y,4035.2160278745646,1588.5965801964232,2316214,574,0.3936831558019885,7.680674285329739,12561.283076724452,40807.79527184641,10.4,3140.320769181113,56493.0243902439,14123.256097560976,43931.74131351945,10982.935328379863,Min-max + buffer. Monthly review. 90% SL.
957,A,Y,7815.213793103449,2537.9480912341483,4532824,580,0.3247445506191738,7.680674285329739,42608.4403312303,97314.93688295444,7.5,10652.110082807574,109412.99310344827,27353.248275862068,66804.55277221798,16701.138193054496,Safety stock + promo buffer. Weekly review. 99% SL.
958,B,Y,4302.129310344828,1018.8319358336195,2495235,580,0.2368203887744037,7.680674285329739,15971.559666090903,46086.464838504704,10.1,3992.889916522726,60229.810344827594,15057.452586206899,44258.25067873669,11064.562669684172,Standard + variability buffer. Fortnightly. 95% SL.
959,A,Y,6997.115517241379,1943.2163921985268,4058327,580,0.27771678020897417,7.680674285329739,37341.26336504651,86321.07198573617,7.9,9335.315841261627,97959.61724137931,24489.904310344828,60618.3538763328,15154.5884690832,Safety stock + promo buffer. Weekly review. 99% SL.
960,A,Y,6682.477508650519,1825.3163739959814,3862472,578,0.27314964721289303,7.680674285329739,35592.90798568781,82370.25054624144,8.1,8898.226996421952,93554.68512110726,23388.671280276816,57961.777135419456,14490.444283854864,Safety stock + promo buffer. Weekly review. 99% SL.
961,A,Y,6526.543402777777,1490.4413381481158,3759289,576,0.22836611145706404,7.680674285329739,34152.751255897914,79838.55507534236,8.2,8538.187813974479,91371.60763888888,22842.90190972222,57218.85638299096,14304.71409574774,Safety stock + promo buffer. Weekly review. 99% SL.
962,A,Y,6666.769094138544,2179.955309045254,3753391,563,0.32698827246947576,7.680674285329739,36386.37520082627,83053.75885979607,8.1,9096.593800206567,93334.76731793961,23333.691829484902,56948.39211711334,14237.098029278335,Safety stock + promo buffer. Weekly review. 99% SL.
963,A,Y,10717.902777777777,4546.354547002812,6173512,576,0.4241832232728502,7.680674285329739,61564.49752563433,136589.81697007877,6.4,15391.124381408583,150050.63888888888,37512.65972222222,88486.14136325454,22121.535340813636,Safety stock + promo buffer. Weekly review. 99% SL.
964,A,Y,9965.366666666667,2468.5543752634057,5680259,570,0.24771335143347184,7.680674285329739,52531.49330430959,122289.05997097626,6.6,13132.873326077397,139515.13333333333,34878.78333333333,86983.64002902375,21745.910007255938,Safety stock + promo buffer. Weekly review. 99% SL.
965,A,Y,8653.103806228373,2633.4397976249834,5001494,578,0.3043347053954759,7.680674285329739,46727.03316750817,107298.75981110678,7.1,11681.758291877042,121143.45328719722,30285.863321799305,74416.42011968905,18604.105029922262,Safety stock + promo buffer. Weekly review. 99% SL.
966,B,Y,4799.310763888889,1077.1973242780377,2764403,576,0.22444833795367383,7.680674285329739,17736.130887649302,51331.30623487152,9.6,4434.0327219123255,67190.35069444444,16797.58767361111,49454.21980679514,12363.554951698785,Standard + variability buffer. Fortnightly. 95% SL.
967,A,Y,8774.440972222223,2280.3922477210326,5054078,576,0.25989031722251116,7.680674285329739,46478.993392365504,107900.08019792107,7.1,11619.748348091376,122842.17361111112,30710.54340277778,76363.18021874562,19090.795054686405,Safety stock + promo buffer. Weekly review. 99% SL.
968,A,Y,7161.751736111111,1870.8783259292318,4125169,576,0.2612319436452755,7.680674285329739,37957.18424460813,88089.44639738591,7.8,9489.296061152032,100264.52430555556,25066.13107638889,62307.340060947434,15576.835015236858,Safety stock + promo buffer. Weekly review. 99% SL.
969,C,Y,3443.2025316455697,852.7794341179019,1904091,553,0.24767042492569932,7.680674285329739,10003.685969802344,34106.10369132133,11.3,2500.921492450586,48204.83544303798,12051.208860759494,38201.14947323564,9550.28736830891,Min-max + buffer. Monthly review. 90% SL.
970,C,Y,3327.584775086505,1200.569797091397,1923344,578,0.3607931512609432,7.680674285329739,10180.024277784014,33473.11770338955,11.5,2545.0060694460035,46586.18685121107,11646.546712802767,36406.16257342705,9101.540643356762,Min-max + buffer. Monthly review. 90% SL.
971,A,Y,8175.240484429066,2254.863563670136,4725289,578,0.2758161754342091,7.680674285329739,43593.12181044222,100819.80520144568,7.3,10898.280452610556,114453.36678200692,28613.34169550173,70860.24497156471,17715.061242891177,Safety stock + promo buffer. Weekly review. 99% SL.
972,C,Y,3483.5270541082164,1545.5688145831573,1738280,499,0.443679291297717,7.680674285329739,11152.024905841161,35536.714284598675,11.2,2788.0062264602902,48769.37875751503,12192.344689378757,37617.35385167386,9404.338462918466,Min-max + buffer. Monthly review. 90% SL.
